600.000	252553.375	21572.753	126860.824	12403.763	176889.984	4961.558	466447.440	4664.870	239972.690	4658.107	638022.089	4572.385	584585.889	4660.082	370922.607	4627.724	577509.989	4791.235	290537.495	4694.712	1136736.712	4562.138	432612.485	4551.371	418474.487	4756.166	368567.544	4895.579	620959.642	4999.303	256250.999	4768.166	480939.381	4710.458	193358.338	4598.810	252205.908	4621.339	441496.146	4939.317	585470.284	4446.089	529970.004	4595.212	407173.625	4710.541	122217.837	4608.699	578565.239	4669.861	303473.334	4818.771	170532.893	5103.596	227629.806	4524.082	301555.278	4491.812	356641.749	4575.833	150849.489	5530.665	333393.642	4725.015	155039.566	4784.186	455765.907	5137.616	322079.102	4836.161	344030.359	5165.411	201910.940	4944.660	169801.278	4396.527	234827.645	5195.166	508684.522	4680.171	401216.819	4571.311	212596.209	6114.164	265045.549	4937.377	245902.542	5571.940	361941.526	6300.438	167024.592	5210.976	310175.745	5993.516	420952.762	5017.263	214838.619	5299.186	366049.742	5451.792	182765.586	4873.671	277947.771	4675.465	389157.903	5600.458	253841.818	5492.387	254677.068	4670.236	471882.268	5105.616	280589.988	5229.338	293499.914	8733.611	119784.157	6735.546	322616.099	5395.160	167265.227	12386.075	191161.567	7350.414	239708.439	4973.688	213508.471	4797.181	207888.487	4936.887	196933.379	6555.687	354788.970	8785.957	171794.604	6043.906	97761.922	5423.395	383797.603	4816.092	203123.795	5367.035	305335.623	7240.939	215489.927	5124.885	285981.074	4771.073	212349.939	5578.598	480872.980	4805.056	275965.734	8659.330	408894.480	4596.534	130958.186	4860.484	169710.267	5738.744	439879.149	5190.745	565599.671	4583.855	257406.221	4714.085	291120.318	5080.651	260720.381	5008.692	236277.297	5203.277	358846.416	4855.300	284045.303	4480.676	244315.629	4706.867	373347.977	5227.219	686433.279	4544.186	160712.617	4577.692	109983.705	4695.553	228465.966	4497.182	343521.388	6651.042	370449.190	4803.247	302393.077	4617.901	205000.807	4806.999	271406.806	4703.657	202039.777	4511.933
601.000	328426.534	13290.916	39871.834	7384.825	110844.757	5131.870	38858.490	4816.532	214944.686	4791.789	21317.136	4702.076	146085.222	4705.062	111408.501	4693.781	99584.389	4690.116	55330.814	4665.801	37164.303	4620.591	90841.762	4610.364	295466.871	4632.002	55524.871	4539.040	113662.629	4495.621	97403.770	4554.835	72725.383	4500.797	292759.812	4479.973	80829.985	4507.262	117168.941	4470.067	151981.667	4455.457	37546.507	4473.322	160653.313	4483.959	24535.347	4436.445	55692.673	4438.373	23858.861	4456.842	10756.363	4437.389	31626.222	4361.545	12354.310	4331.269	10167.368	4260.517	9478.717	4217.123	8085.157	4209.809	14257.907	4194.766	20295.220	4270.673	10177.024	4223.643	10313.690	4169.043	12729.714	4228.766	11964.755	4162.272	17264.020	4184.716	18566.204	4194.614	67564.773	4212.762	53731.204	4257.595	25713.831	4264.153	50578.899	4227.535	50664.981	4238.596	17822.511	4315.000	80447.258	4234.947	23167.249	4217.322	23936.911	4399.487	123443.698	4231.381	17802.288	4210.801	20248.379	4288.324	175331.678	4338.375	51167.388	4386.235	74642.408	4324.762	24095.054	4258.819	23580.544	4225.765	84304.692	4242.571	44802.152	4284.321	15608.944	4283.709	28473.735	4343.606	41272.727	4224.258	61646.473	4224.909	32911.245	4288.921	11406.802	4285.169	21228.008	4241.946	72422.941	4272.606	20955.959	4328.825	19121.616	4385.837	36992.206	4289.027	31274.933	4261.643	43609.553	4239.937	49570.387	4280.251	45081.079	4277.559	17715.723	4243.605	21521.699	4338.110	69047.520	4348.954	11143.524	4328.702	10613.907	4302.086	28221.563	4329.573	23704.761	4296.969	47153.744	4288.905	16590.758	4320.529	37549.340	4316.085	21607.952	4304.526	15347.917	4300.614	25721.237	4357.420	23672.860	4297.483	14689.482	4324.327	15482.662	4311.031	14772.720	4333.139	9103.480	4320.733	24010.342	4336.381	31628.232	4331.846	17327.835	4275.097	10145.245	4349.351	16872.619	4297.595	11241.279	4357.153	97373.815	4273.141	65612.314	4338.656
602.000	370567.431	8753.410	92499.177	10533.115	131308.724	11823.211	101728.021	7356.873	235001.932	9121.337	43668.056	9945.501	83456.271	7757.763	73760.357	8967.329	71730.869	11226.966	125034.604	13197.345	169892.386	10760.983	211768.936	7493.291	19281.246	6858.916	157230.220	15059.188	164097.235	10750.221	293277.491	13997.702	45636.920	7310.809	196079.701	6106.564	102103.775	6340.871	147377.136	5545.645	98712.277	5412.221	211178.300	5415.368	44829.832	5389.383	197357.419	5485.510	172920.455	5429.508	139923.023	7256.916	92521.291	7095.232	78576.096	16536.564	34444.551	6742.587	228826.204	6098.459	139990.510	5689.835	167096.709	5437.713	219884.070	5443.935	130404.130	5409.455	230629.297	5355.753	26759.920	5267.952	125254.933	4960.032	63546.143	5275.332	75838.611	5001.614	104646.936	5365.382	350116.942	5244.291	217250.729	5445.705	120982.456	5292.052	147833.780	5140.831	304774.541	5031.041	140436.429	4831.337	155572.800	4633.918	76835.739	4768.480	199711.223	4581.931	155858.229	4648.651	84735.404	4695.053	193777.887	4676.155	224910.478	4655.834	395881.248	4601.605	92540.957	4756.504	40285.508	4661.436	167056.636	4625.899	244676.053	4626.735	224302.142	4521.087	227719.101	4738.508	74942.745	4558.514	74093.007	4607.729	28723.819	4605.920	262034.575	4609.114	273602.791	4623.817	89103.431	4682.883	181546.196	4592.056	91983.732	4572.770	192460.836	4644.175	20211.719	4692.485	77082.307	4661.292	106233.269	4632.710	477445.237	4710.470	202674.642	4641.403	113348.215	4648.620	187791.220	4579.931	397871.054	4611.652	247950.708	4619.843	85041.606	4542.930	394312.603	4466.811	146873.740	4393.971	203420.378	4452.814	93434.665	4576.260	239411.852	4583.216	329358.240	4509.655	166187.795	4529.383	316173.150	4551.574	336258.290	4574.313	166505.584	4518.202	510324.237	4551.722	22031.806	4766.711	373949.246	4639.956	291803.241	4619.022	197413.350	4526.134	381903.865	4543.030	294791.661	4566.043	348435.708	4671.539	399697.407	4581.690	367401.191	4680.561	137194.780	4751.527
603.000	103244.819	12328.291	24899.124	7400.564	163304.755	16379.706	32309.201	7169.927	53149.059	6631.237	55453.265	10182.081	74089.854	8292.811	49191.629	8017.375	502084.898	8803.946	32710.032	7864.103	31047.996	8132.561	19902.198	7432.766	254416.624	6654.994	77301.286	6390.338	24242.976	7325.231	121226.687	5648.404	15327.519	7111.704	74303.233	5803.422	90884.430	5209.565	17975.662	5182.080	32503.982	5823.819	12365.188	6182.363	101093.199	6771.610	44712.430	7593.534	10760.916	5469.891	70863.969	5626.814	31508.632	5438.503	33976.160	4994.571	22148.934	5483.282	16309.448	5024.610	59525.637	4749.466	87833.863	5001.069	54090.853	4842.003	56094.508	4872.212	62671.419	4924.881	30464.398	4689.598	24478.615	4740.210	40067.230	4991.236	91003.162	4820.445	16956.900	4908.535	27066.655	4935.600	64975.824	5051.076	12083.137	4967.389	57401.719	5119.815	12153.804	5437.781	89894.542	5237.556	60039.718	5205.703	16235.098	5216.017	33559.094	4948.601	8935.512	4831.900	26532.827	4925.243	54394.117	5020.098	11002.506	4915.747	16652.551	5398.329	23616.999	5160.291	39681.046	5120.854	63683.246	5498.014	28369.138	5054.404	42618.620	5204.575	16531.462	5069.123	12309.425	5025.567	11193.231	5411.682	54394.967	5245.144	21924.878	5406.290	23626.291	5552.328	12259.253	5176.873	14545.138	5252.460	26482.191	5025.560	9360.719	5207.525	8068.076	5378.373	11279.139	5649.577	11064.546	5493.426	15459.160	5997.934	9986.851	4978.337	22347.178	5766.258	12186.847	5023.914	114473.278	5080.762	9028.837	5028.498	25827.858	5570.034	114379.296	6048.167	11454.143	5175.866	31058.794	5198.617	10198.748	5342.666	27995.854	5114.350	83288.632	6066.762	21985.079	5187.143	22911.977	5423.776	48300.039	5675.464	42299.269	5005.489	44794.086	5044.192	20941.973	5269.633	10547.980	5518.887	11026.784	5178.998	10867.114	5154.670	10190.661	6099.036	7365.647	5204.272	15487.275	5772.805	10153.734	5050.783	6820.796	5023.067	15128.983	5272.944
604.000	189024.409	4539.442	446304.855	4500.692	157216.026	4576.116	220566.378	4614.475	629716.617	4531.540	377802.719	4629.761	97548.354	4547.515	227377.181	4602.651	488014.989	4580.286	202321.448	4752.538	453392.745	4678.285	324782.115	4591.735	217291.389	4759.403	307763.846	4809.309	388766.964	4471.404	248410.499	4856.323	326977.412	4872.178	480740.234	4431.433	238183.931	4760.209	378500.680	4852.365	195793.116	4451.829	89862.071	4637.515	218326.564	4699.393	129511.914	4297.356	54724.866	5690.876	52984.926	4207.719	110175.053	4326.003	110862.398	4434.965	163996.790	5748.623	204099.837	4270.144	87272.646	4193.841	68765.332	4342.686	94027.428	4293.701	167168.889	4422.071	113492.260	4276.357	139928.644	4294.326	195178.691	4358.592	240204.388	4225.903	78091.613	4114.056	136101.125	4659.602	190659.281	4271.500	154681.523	4277.318	106149.091	6298.968	113658.920	5067.575	116717.400	4051.244	184098.724	4146.095	148736.553	4164.815	154633.451	4094.657	290174.414	4424.829	99428.033	4540.395	119705.937	4218.564	131066.603	4312.547	53645.136	4196.489	137324.602	4382.802	202627.478	4308.829	118544.772	4325.498	78900.055	4344.164	199106.141	4110.745	152240.749	4777.414	116553.356	4495.453	169991.889	4328.685	128130.225	4880.760	167024.592	4186.376	236149.138	4303.936	223209.668	4294.140	126386.672	4448.673	99615.719	4676.344	68740.903	4370.971	145250.589	4174.584	264201.135	4693.952	68627.129	4206.976	161539.995	4483.872	127282.704	4677.763	181121.361	4111.580	274746.670	6682.292	98796.278	4135.668	45884.624	4844.960	170700.049	7126.882	126717.744	4034.426	134202.747	4252.273	125580.094	4400.371	124387.126	4124.770	140777.005	4018.140	224432.223	4348.503	86436.630	4964.359	113681.179	4160.109	235717.625	4651.724	102790.815	4143.500	169363.667	4403.353	166290.944	5053.861	251859.396	4087.463	75226.005	4169.422	122959.964	4124.795	120011.162	4179.629	125761.470	4389.767	127525.041	4236.064	73822.892	4123.603	116448.143	4115.559	118371.531	4379.985	157358.084	4149.108
605.000	212336.993	4449.748	306598.895	4496.137	202533.216	4597.147	237194.472	4500.512	284974.923	4838.028	210935.301	4897.423	206618.242	4622.559	158072.245	4707.173	238412.186	4926.183	122003.781	4724.880	221154.592	4788.870	168129.166	4687.181	140476.078	4604.586	125066.032	4828.578	156116.712	4906.178	81631.332	5005.417	208062.348	5356.857	104794.920	4478.683	131027.158	4857.135	130213.994	4651.320	397417.071	4760.769	102948.805	4430.937	299996.853	4975.635	99624.267	5392.712	130997.589	4562.909	63668.112	6168.840	153705.377	4579.449	149380.848	5605.488	152460.663	4785.429	132406.915	4737.193	39654.843	7473.932	155136.245	4423.711	150653.742	4404.244	114567.414	4932.902	292809.036	10017.586	128636.575	4322.218	142838.085	4932.678	193004.751	4450.760	95991.732	4405.380	71605.519	4897.169	26876.383	5854.705	104845.394	4873.071	108513.692	7892.277	54290.677	4454.021	110904.759	4886.457	60097.733	4671.640	98106.135	6105.836	127417.740	5440.984	138531.695	7181.532	95507.404	4910.958	161099.159	5954.915	114191.795	4424.879	78035.625	5204.715	232305.986	5808.106	48757.792	9090.555	106411.780	5123.099	111102.873	8942.945	171692.980	6476.499	29473.185	4578.871	95604.403	4381.765	55814.049	4397.088	190221.942	5920.056	99547.387	4485.183	149566.877	5008.519	161420.208	4703.162	70928.909	5418.822	61547.342	5287.208	218751.644	4859.765	81898.139	4601.605	40075.528	10999.066	42297.215	4477.198	117890.737	4445.993	144617.334	4996.570	136079.855	9347.078	62211.340	5467.341	33429.610	7025.193	98233.416	5541.207	72886.704	4903.774	93943.736	4691.480	84498.994	9371.902	91048.361	4603.308	58580.532	4766.450	105771.933	4706.747	149329.611	5654.310	32691.303	17892.644	81790.439	5471.627	84749.836	4459.016	44571.672	4656.581	75911.339	15959.330	76052.232	4464.434	25522.578	4748.074	49668.646	9276.748	84867.545	4398.449	135513.341	4343.509	38059.359	4586.783	80117.867	4427.309	73818.198	4600.195	92212.650	4639.424	91155.592	4609.748	192876.495	5296.100
606.000	143900.342	4590.688	1260572.191	4644.881	510324.237	4825.594	523675.069	4817.791	153117.503	4860.748	293821.789	4947.224	458164.043	4920.671	223266.902	4748.890	302130.765	4718.978	450111.537	4868.099	396512.206	4700.985	452567.966	4544.655	27469.472	4456.283	238053.696	4374.880	322735.675	4415.013	208810.774	4381.357	338283.155	4723.131	167498.500	4327.180	236550.097	4505.047	220916.128	4668.246	192386.420	4592.395	99621.417	4452.358	210948.077	4394.325	204195.563	4358.074	143055.156	4438.780	108402.240	4277.428	208685.662	4301.018	85685.988	4395.967	193993.747	4536.362	98829.919	4532.430	140459.083	4463.502	28705.354	4308.131	284765.228	4433.644	188676.260	4548.506	128850.724	4664.682	167571.028	4528.129	52718.666	4490.787	63121.189	4571.779	131224.622	4391.378	99692.704	4493.834	396738.036	4922.980	136656.487	4540.460	90316.461	4850.790	139229.449	5063.191	174935.399	4583.113	116323.691	4956.573	246826.136	4515.097	85155.963	5618.808	119430.921	4945.833	171794.604	4798.106	41645.313	4514.290	110954.221	4713.301	34786.159	4531.009	171253.998	4555.181	86898.132	5014.735	143249.316	7019.968	164329.503	4379.104	154805.273	5113.944	191508.426	5122.888	115086.041	4481.639	149766.248	4689.674	148192.310	4365.208	209994.194	4887.726	97275.911	4627.177	88379.914	4716.511	40638.036	5636.840	184283.797	5004.453	199653.983	4938.785	250699.172	4832.645	54705.097	5235.470	188788.756	6205.373	201280.844	5822.972	181669.298	4572.932	98508.470	4928.553	148312.207	4911.436	102422.043	4567.840	135571.363	5666.415	83947.072	5588.094	350011.389	5154.373	129483.026	4759.617	67384.385	4940.592	227154.742	5275.532	58709.888	5072.150	73053.339	4682.108	142435.034	6083.536	91913.337	4572.235	128163.229	5149.153	154092.990	4792.705	15758.094	4351.725	97067.164	5493.253	91959.446	4535.381	132346.540	4562.443	72895.857	4569.782	157742.927	5414.753	134409.906	4914.908	92232.185	4670.268	77703.106	5120.079	248162.708	4483.560	95936.207	4541.342	264401.697	4636.830
607.000	88573.202	14898.087	195837.151	8974.630	43647.261	9404.368	228585.919	5524.533	412966.940	5592.814	420851.033	5644.907	115609.385	5564.010	614712.786	5274.637	68021.328	5451.365	398052.938	5367.879	406793.178	5215.221	161128.971	5231.797	451511.936	5277.474	211011.977	5707.812	136479.776	5045.091	112473.406	4996.757	59938.462	4825.728	340000.328	5019.679	497566.136	4887.342	325541.022	5253.316	193208.174	5367.837	129454.150	5493.946	123887.171	5033.716	248339.651	4975.585	159141.179	4896.680	29023.008	5545.159	136223.557	5008.786	169116.961	4984.051	57619.178	5590.471	88613.765	5104.852	85164.291	5453.439	68712.424	4944.323	149740.493	5128.960	376495.867	5371.985	153637.576	5037.662	297130.479	5043.659	113818.632	4801.910	217413.463	4938.112	67380.474	4937.034	125916.052	5102.347	37954.843	5058.683	269516.641	5235.045	137070.598	5254.663	74714.462	5341.478	81828.870	5066.255	161024.680	5128.009	32855.053	5108.731	28279.076	5063.773	43445.274	4950.479	29199.901	4947.041	58781.228	4871.197	10217.117	4943.930	123146.905	5025.205	51447.793	4929.767	83896.520	5053.025	125358.621	4715.496	110559.755	4828.939	39443.327	4785.133	40649.419	4863.545	22916.047	4876.776	31731.967	4885.210	135297.514	4915.567	86891.628	4858.443	206214.548	5052.358	63639.029	4921.958	35782.530	5011.257	78576.096	4954.550	135014.300	4970.132	139090.447	5033.382	85791.517	5560.918	174470.961	5013.299	95814.806	5087.724	200793.481	5293.387	195870.191	5118.085	150875.627	5246.850	68267.980	4868.330	43636.324	5067.862	127993.676	6635.633	138245.768	6318.497	160483.059	5490.655	40712.138	5137.396	82353.203	5135.449	93645.686	5226.113	106577.845	5187.661	124783.746	5218.792	84640.681	5175.820	196500.070	7663.912	191898.829	5594.512	65254.596	5177.197	46848.037	5022.205	80490.018	5143.670	12764.797	5204.933	138796.680	5309.931	53217.273	5168.247	134078.758	5090.550	77258.419	5137.934	165555.843	5091.070	36100.749	5589.323	135402.709	5356.198	33797.467	5222.321
608.000	368139.022	7456.427	86169.323	8445.843	176576.111	6883.696	175756.360	5727.081	156340.957	5738.328	66989.096	5106.057	141543.621	5321.597	66372.515	6046.624	83438.278	6157.912	91476.402	4944.997	143008.166	4900.793	134690.587	4990.714	105142.908	5030.481	146054.592	5085.622	68793.855	5259.281	130199.391	5431.684	36588.833	5020.996	309651.799	4925.292	65206.951	4948.869	114737.250	4984.471	208149.388	5226.443	122445.559	5195.748	67482.302	4905.894	89838.892	4815.287	42381.623	4854.380	47937.736	5126.605	35149.857	4930.290	62328.235	4759.273	124752.460	4747.498	86103.286	5221.327	93920.936	4990.113	62181.352	5238.848	97641.333	5104.269	39445.561	5558.504	43089.993	5386.516	15847.864	5007.425	92454.980	4972.992	66700.450	5230.320	14993.131	5360.146	40667.455	5584.188	19571.833	5410.262	91932.746	5233.149	37966.842	6422.034	64370.594	6274.628	27137.936	4840.469	74190.859	4939.156	47690.932	5331.609	16222.923	5000.214	21639.501	5611.765	35207.061	5616.208	12060.543	5105.197	28567.385	5148.536	187276.253	5260.751	14593.405	5311.583	66266.440	5449.736	20778.310	5026.633	38344.278	5149.046	44390.458	5446.370	44972.228	5108.971	158043.554	5592.051	57861.352	5321.443	20807.356	6011.132	11598.012	5261.919	68871.393	5189.299	49082.102	5882.233	44075.879	4928.518	127371.143	5289.505	39172.280	5651.603	13269.446	5253.593	39889.186	5261.291	70377.128	6143.769	30110.433	6208.935	11684.349	5472.977	71154.958	5165.901	264080.943	5097.493	22925.097	6438.464	26541.723	5876.903	15415.507	6091.047	18499.935	5034.968	26608.841	5572.564	11139.426	4939.947	11607.366	5113.764	73260.781	5150.516	31611.583	5292.229	17725.550	5694.635	15167.525	5148.643	52793.781	5247.356	39695.518	5524.060	65963.979	5274.198	28270.813	5130.366	13485.539	4979.056	16476.719	5188.534	114477.040	5391.661	12692.463	5405.266	38554.807	5205.991	116874.063	5536.081	100108.185	5135.600	18048.878	5272.896	51577.309	5494.666	58473.333	5112.773
609.000	188258.135	8203.877	155934.986	6394.961	111337.274	15092.860	49239.614	5454.823	55811.366	8327.370	71693.956	5213.246	349976.219	6665.029	16087.892	5374.215	73099.336	5616.987	20787.115	5714.143	65309.658	5177.512	71609.936	5370.370	13228.121	5490.499	32484.277	6063.319	32632.190	5085.547	84799.358	5095.398	14460.714	5354.790	16985.098	5531.755	14151.143	5131.197	141233.684	5524.691	53622.011	5077.096	14172.794	4865.664	9341.813	5038.398	7571.958	5045.902	11232.071	5624.824	13339.477	4991.894	10931.439	5422.213	8909.774	4996.778	13710.730	4928.860	25403.441	4828.136	10633.220	4847.259	16865.593	4933.859	8099.973	4963.460	10541.181	4703.194	11907.855	4886.334	24993.105	4665.163	43984.039	4699.221	17480.372	4781.684	15388.536	4954.021	15590.359	4620.192	8976.411	4893.412	11086.417	4725.258	11762.638	4674.166	15435.866	4748.851	9379.347	4609.614	22096.802	4798.436	11008.070	4732.578	40276.656	4583.306	20998.916	4793.068	20767.531	4667.720	18609.853	4725.919	20898.997	4544.904	33685.676	4747.557	12017.308	4710.674	16985.347	4656.108	32196.603	4763.067	20290.727	4817.691	51180.170	5062.095	46218.290	4905.874	14041.776	5349.863	19954.763	4780.489	7812.718	4843.357	33736.577	5030.445	23625.009	4845.385	11141.849	4734.437	9351.294	5047.943	19560.841	4976.019	11539.452	5149.572	75387.201	4869.821	22268.168	5276.603	30014.168	4923.307	42935.948	5104.172	79902.823	4961.339	11518.920	4995.768	12932.342	5426.133	16951.206	4878.381	12303.729	5217.244	8017.504	5267.776	9381.671	5086.446	8782.877	5119.981	19311.714	4934.747	11423.338	5058.588	12032.544	5987.757	12875.261	4985.392	11663.455	5260.878	34412.901	5094.556	184479.013	5446.744	16520.720	4893.323	16437.140	5677.620	11824.736	5050.402	29256.560	5196.065	28145.392	4849.365	10973.630	5384.101	8849.062	5228.852	11958.881	4928.337	16789.820	5175.197	26703.500	5436.780	10595.535	5888.648	27457.994	5504.096	13583.627	5052.241
