1.5,2.21,58354.865000000005
1.5,2.22,51956.659
1.5,2.23,42715.115999999995
1.5,2.24,38137.501000000004
1.5,2.25,34861.900499999996
1.5,2.27,27517.433999999997
1.5,2.29,20585.718500000003
1.5,2.31,17818.0515
1.5,2.32,16957.336499999998
1.5,2.33,15767.5105
1.5,2.34,14062.697999999999
1.5,2.36,12468.37
1.5,2.38,10871.775
1.5,2.39,10653.239
1.5,2.4,9973.7035
1.5,2.41,9667.315
1.5,2.43,8963.013500000001
1.5,2.44,8452.7205
1.5,2.45,8219.067500000001
1.5,2.46,7995.7405
1.5,2.49,7197.957
1.5,2.51,6915.166000000001
1.5,2.52,6793.2775
1.5,2.53,6683.228
1.5,2.55,6358.755999999999
1.5,2.56,6279.334
1.5,2.57,6205.042
1.5,2.58,6040.8
1.5,3.04,6040.343000000001
1.5,3.09,6032.4215
1.5,2.96,6028.08
1.5,3.13,5860.943499999999
