1.5,46.175602500000004
1.51,56.872681
1.52,62.72053050000001
1.53,69.695716
1.54,69.07610749999999
1.55,71.694064
1.56,80.13908500000001
1.57,68.397352
1.58,75.65302249999999
1.59,78.9810735
1.6,87.9703745
1.61,81.3441315
1.62,88.537802
1.63,84.02375500000001
1.64,89.62297199999999
1.65,78.80038
1.66,86.394371
1.67,94.73587699999999
1.68,89.0013615
1.69,90.8170315
1.7,88.6731425
1.71,79.075815
1.72,94.94260899999999
1.73,78.0031
1.74,82.53269
1.75,87.171872
1.76,96.23411999999999
1.77,92.31867100000001
1.78,96.362004
1.79,94.12104699999999
1.8,86.772004
1.81,92.050113
1.82,93.11387400000001
1.83,93.41193900000002
1.84,97.18048749999998
1.85,105.61332300000001
1.86,89.49392599999999
1.87,92.15730099999999
1.88,99.0501685
1.89,99.1071725
1.9,95.10086850000002
1.91,102.963954
1.92,102.01037
1.93,105.10305699999999
1.94,100.433637
1.95,101.867064
1.96,104.64199799999999
1.97,97.364756
1.98,97.8769105
1.99,98.407055
2.0,108.52492149999999
2.01,104.9130995
2.02,107.664935
2.03,107.9339445
2.04,109.530647
2.05,107.691585
2.06,98.13338900000001
2.07,101.1037225
2.08,98.09144500000001
2.09,106.97664900000001
2.1,101.404091
2.11,90.75399900000001
2.12,103.03710699999999
2.13,100.957018
2.14,114.405478
2.15,111.62895300000001
2.16,104.5365125
2.17,97.91254400000001
2.18,103.971835
2.19,106.3688205
2.2,106.51883000000001
2.21,106.07681699999999
2.22,89.9149515
2.23,93.31430600000002
2.24,91.49834800000001
2.25,82.816215
2.26,79.162142
2.27,69.04049799999999
2.28,66.6399935
2.29,62.655469000000004
2.3,50.8338015
2.31,46.186458
2.32,34.417918
2.33,32.724857
2.34,30.777946
2.35,26.28389
2.36,23.232624
2.37,19.642832000000002
2.38,18.926906
2.39,16.565868000000002
2.4,15.613768
2.41,14.420515
2.42,13.120757
2.43,12.6676055
2.44,11.817551
2.45,11.314535
2.46,10.585008999999998
2.47,10.121518
2.48,9.910468000000002
2.49,9.41065
2.5,9.224200999999999
2.51,8.934895000000001
2.52,8.574062
2.53,8.264538499999999
2.54,8.043965
2.55,7.874144
2.56,7.7208559999999995
2.57,7.4341195
2.58,7.255593499999999
2.59,7.097367
2.6,6.916759
2.61,6.8332749999999995
2.62,6.6918895
2.63,6.636512500000001
2.64,6.526431
2.65,6.3836555
2.66,6.25881
2.67,6.232852
2.68,6.152904
2.69,6.028558000000001
2.7,5.958177
2.71,5.881857
2.72,5.787420999999999
2.73,5.802166499999999
2.74,5.7517119999999995
2.75,5.657436
2.76,5.627180500000001
2.77,5.566184499999999
2.78,5.538761999999999
2.79,5.4719915
2.8,5.4283315000000005
2.81,5.4100055000000005
2.82,5.3551530000000005
2.83,5.32427
2.84,5.2683575000000005
2.85,5.252219
2.86,5.2162475
2.87,5.2169205000000005
2.88,5.204688
2.89,5.170852
2.9,5.156969999999999
2.91,5.189385000000001
2.92,5.0833710000000005
2.93,5.085718
2.94,5.080506499999999
2.95,5.062049
2.96,5.068152
2.97,5.0610479999999995
2.98,5.070515
2.99,5.088127
3.0,5.095218
3.01,5.076994000000001
3.02,5.0677555000000005
3.03,5.072007999999999
3.04,5.0788015
3.05,5.087561
3.06,5.1056365
3.07,5.0867225
3.08,5.0901235
3.09,5.1450175
3.1,5.124413499999999
3.11,5.132847
3.12,5.087457000000001
3.13,5.1046629999999995
3.14,5.128157999999999
3.15,5.142402
3.16,5.081233500000001
3.17,5.068627500000001
3.18,5.1260285
3.19,5.128914000000001
3.2,5.1284615
3.21,5.1692564999999995
3.22,5.123357
3.23,5.153518
3.24,5.0947700000000005
3.25,5.213325
3.26,5.092162
3.27,5.155228
3.28,5.1194565
3.29,5.156206
3.3,5.188704
3.31,5.266189
3.32,5.151322
3.33,5.211015000000001
3.34,5.21545
3.35,5.303728
3.36,5.376345000000001
3.37,5.200892
3.38,5.284915999999999
3.39,5.332012000000001
3.4,5.247943
3.41,5.217345999999999
3.42,5.370501
3.43,5.384663000000001
3.44,5.22811
3.45,5.367855
3.46,5.277768
3.47,5.2653775000000005
3.48,5.197755
3.49,5.258281
3.5,5.359655
