1450.000	100.000	2.500	2.000	4285.496	4284.321
1450.000	100.000	2.500	2.020	4285.496	4292.542
1450.000	100.000	2.500	2.040	4290.977	4275.118
1450.000	100.000	2.500	2.060	4294.945	4272.847
1450.000	100.000	2.500	2.080	4277.239	4294.543
1450.000	100.000	2.500	2.100	4278.689	4284.806
1450.000	100.000	2.500	2.120	4291.119	4294.813
1450.000	100.000	2.500	2.140	4282.646	4307.763
1450.000	100.000	2.500	2.160	4284.300	4306.762
1450.000	100.000	2.500	2.180	4294.950	4282.035
1450.000	100.000	2.500	2.200	4282.235	4287.290
1450.000	100.000	2.500	2.220	4351.443	4282.488
1450.000	100.000	2.500	2.240	4281.393	4342.913
1450.000	100.000	2.500	2.260	4286.905	4279.841
1450.000	100.000	2.500	2.280	4270.217	4286.377
1450.000	100.000	2.500	2.300	4295.549	4414.829
1450.000	100.000	2.500	2.320	4354.925	4284.194
1450.000	100.000	2.500	2.340	4282.503	4283.846
1450.000	100.000	2.500	2.360	4300.821	4287.691
1450.000	100.000	2.500	2.380	4300.397	4349.991
1450.000	100.000	2.500	2.400	4290.665	4292.113
1450.000	100.000	2.500	2.420	4285.649	4296.036
1450.000	100.000	2.500	2.440	4287.343	4353.684
1450.000	100.000	2.500	2.460	4291.082	4286.013
1450.000	100.000	2.500	2.480	4444.183	4295.432
1450.000	100.000	2.500	2.500	4295.168	4288.346
1450.000	100.000	2.500	2.520	4284.558	4290.115
1450.000	100.000	2.500	2.540	4291.257	4288.251
1450.000	100.000	2.500	2.560	4288.779	4289.037
1450.000	100.000	2.500	2.580	4286.119	4286.609
1450.000	100.000	2.500	2.600	4295.220	4299.340
1450.000	100.000	2.500	2.620	4289.497	4325.664
1450.000	100.000	2.500	2.640	4293.055	4289.259
1450.000	100.000	2.500	2.660	4418.155	4294.400
1450.000	100.000	2.500	2.680	4300.742	4305.601
1450.000	100.000	2.500	2.700	4288.757	4290.903
1450.000	100.000	2.500	2.720	4291.585	4295.851
1450.000	100.000	2.500	2.740	4294.177	4329.337
1450.000	100.000	2.500	2.760	4287.158	4284.489
1450.000	100.000	2.500	2.780	4259.413	4355.110
1450.000	100.000	2.500	2.800	4283.135	4298.725
1450.000	100.000	2.500	2.820	4315.802	4326.965
1450.000	100.000	2.500	2.840	4303.090	4264.257
1450.000	100.000	2.500	2.860	4249.253	4249.476
1450.000	100.000	2.500	2.880	4252.527	4351.225
1450.000	100.000	2.500	2.900	4247.238	4283.436
1450.000	100.000	2.500	2.920	4277.391	4291.289
1450.000	100.000	2.500	2.940	4277.291	4283.114
1450.000	100.000	2.500	2.960	4263.297	4293.897
1450.000	100.000	2.500	2.980	4289.349	4275.826
1450.000	100.000	2.500	3.000	4259.147	4315.337
1450.000	100.000	2.500	3.020	4309.063	4305.106
1450.000	100.000	2.500	3.040	4342.583	4292.098
1450.000	100.000	2.500	3.060	4301.485	4324.187
1450.000	100.000	2.500	3.080	4424.840	4322.492
1450.000	100.000	2.500	3.100	4446.776	4327.938
1450.000	100.000	2.500	3.120	4327.072	4400.894
1450.000	100.000	2.500	3.140	4422.121	4394.187
1450.000	100.000	2.500	3.160	4387.832	4559.725
1450.000	100.000	2.500	3.180	4569.992	4643.742
1450.000	100.000	2.500	3.200	4633.518	5738.167
1450.000	100.000	2.500	3.220	5683.809	9947.972
1450.000	100.000	2.500	3.240	10062.096	34718.888
1450.000	100.000	2.500	3.260	35576.753	27210.232
1450.000	100.000	2.500	3.280	25563.978	11279.723
1450.000	100.000	2.500	3.300	11493.831	8884.433
1450.000	100.000	2.500	3.320	9112.054	24281.680
1450.000	100.000	2.500	3.340	23540.381	9271.710
1450.000	100.000	2.500	3.360	10309.539	28739.699
1450.000	100.000	2.500	3.380	30077.151	31339.657
1450.000	100.000	2.500	3.400	40542.483	30570.284
1450.000	100.000	2.500	3.420	35455.430	41673.217
1450.000	100.000	2.500	3.440	39729.478	28511.728
1450.000	100.000	2.500	3.460	27861.039	20936.937
1450.000	100.000	2.500	3.480	20998.283	28198.258
1450.000	100.000	2.500	3.500	29842.638	42088.167
1450.000	100.000	2.500	3.520	58011.694	24567.190
1450.000	100.000	2.500	3.540	23999.422	38382.731
1450.000	100.000	2.500	3.560	39818.046	39595.336
1450.000	100.000	2.500	3.580	36133.707	40676.003
1450.000	100.000	2.500	3.600	40333.092	30181.142
1450.000	100.000	2.500	3.620	30688.261	86436.630
1450.000	100.000	2.500	3.640	67056.161	36094.389
1450.000	100.000	2.500	3.660	36797.576	78314.612
1450.000	100.000	2.500	3.680	77193.352	26750.877
1450.000	100.000	2.500	3.700	44938.573	94093.473
1450.000	100.000	2.500	3.720	83193.141	77633.828
1450.000	100.000	2.500	3.740	76272.069	89119.390
1450.000	100.000	2.500	3.760	67401.337	54654.450
1450.000	100.000	2.500	3.780	49771.562	51797.450
1450.000	100.000	2.500	3.800	47587.328	30744.335
1450.000	100.000	2.500	3.820	42967.729	41390.440
1450.000	100.000	2.500	3.840	43497.360	121374.545
1450.000	100.000	2.500	2.000	4274.126	4275.916
1450.000	100.000	2.500	2.020	4348.623	4258.881
1450.000	100.000	2.500	2.040	4256.518	4271.668
1450.000	100.000	2.500	2.060	4263.688	4260.694
1450.000	100.000	2.500	2.080	4248.041	4250.021
1450.000	100.000	2.500	2.100	4251.484	4243.388
1450.000	100.000	2.500	2.120	4269.155	4254.267
1450.000	100.000	2.500	2.140	4271.024	4269.636
1450.000	100.000	2.500	2.160	4262.128	4269.856
1450.000	100.000	2.500	2.180	4262.848	4277.265
1450.000	100.000	2.500	2.200	4283.388	4284.105
1450.000	100.000	2.500	2.220	4267.282	4263.855
1450.000	100.000	2.500	2.240	4271.600	4310.679
1450.000	100.000	2.500	2.260	4263.260	4282.993
1450.000	100.000	2.500	2.280	4265.114	4268.318
1450.000	100.000	2.500	2.300	4261.570	4259.084
1450.000	100.000	2.500	2.320	4373.726	4261.800
1450.000	100.000	2.500	2.340	4259.485	4259.835
1450.000	100.000	2.500	2.360	4258.616	4260.168
1450.000	100.000	2.500	2.380	4258.204	4266.759
1450.000	100.000	2.500	2.400	4294.140	4268.480
1450.000	100.000	2.500	2.420	4290.374	4261.800
1450.000	100.000	2.500	2.440	4257.132	4251.286
1450.000	100.000	2.500	2.460	4315.973	4248.186
1450.000	100.000	2.500	2.480	4265.108	4275.134
1450.000	100.000	2.500	2.500	4264.910	4272.580
1450.000	100.000	2.500	2.520	4256.987	4265.281
1450.000	100.000	2.500	2.540	4308.824	4273.088
1450.000	100.000	2.500	2.560	4260.152	4271.589
1450.000	100.000	2.500	2.580	4273.235	4257.486
1450.000	100.000	2.500	2.600	4285.702	4264.654
1450.000	100.000	2.500	2.620	4260.418	4300.402
1450.000	100.000	2.500	2.640	4320.395	4258.116
1450.000	100.000	2.500	2.660	4265.087	4256.981
1450.000	100.000	2.500	2.680	4274.593	4260.288
1450.000	100.000	2.500	2.700	4272.732	4264.346
1450.000	100.000	2.500	2.720	4294.585	4259.069
1450.000	100.000	2.500	2.740	4280.961	4262.039
1450.000	100.000	2.500	2.760	4268.595	4245.684
1450.000	100.000	2.500	2.780	4252.636	4274.179
1450.000	100.000	2.500	2.800	4262.019	4244.076
1450.000	100.000	2.500	2.820	4245.804	4233.840
1450.000	100.000	2.500	2.840	4227.104	4227.755
