200.000	9.000	8.000	1.000	5996.344	0.000	0.000	6000.000	1.000
201.000	23.000	20.000	3.000	6965.650	0.000	6283.000	7135.000	1.000
202.000	14.000	12.000	2.000	7564.212	0.000	7539.000	8889.000	1.000
203.000	5.000	4.000	1.000	9903.901	0.000	9524.000	11660.000	1.000
204.000	39.000	32.000	7.000	15014.524	0.000	12777.000	16202.000	1.000
205.000	4.000	0.000	4.000	21555.130	0.000	18443.000	24111.000	1.000
206.000	2.000	1.000	1.000	37287.244	0.000	29433.000	39454.000	1.000
207.000	2.000	0.000	2.000	103981.490	0.000	56035.000	10000000000.000	1.000
208.000	9.000	8.000	1.000	5980.529	0.000	0.000	6000.000	1.000
209.000	7.000	6.000	1.000	6769.294	0.000	6283.000	7135.000	1.000
210.000	6.000	5.000	1.000	8701.102	0.000	7539.000	8889.000	1.000
211.000	5.000	4.000	1.000	11173.267	0.000	9524.000	11660.000	1.000
212.000	9.000	7.000	2.000	13727.969	0.000	12777.000	16202.000	1.000
213.000	9.000	7.000	2.000	21599.778	0.000	18443.000	24111.000	1.000
214.000	4.000	1.000	3.000	38095.992	0.000	29433.000	39454.000	1.000
215.000	4.000	0.000	4.000	76739.244	0.000	56035.000	10000000000.000	1.000
216.000	7.000	6.000	1.000	6954.620	0.000	6283.000	7135.000	1.000
217.000	7.000	6.000	1.000	8373.557	0.000	7539.000	8889.000	1.000
218.000	13.000	11.000	2.000	10575.652	0.000	9524.000	11660.000	1.000
219.000	8.000	0.000	8.000	14292.074	0.000	12777.000	16202.000	1.000
220.000	17.000	13.000	4.000	22756.143	0.000	18443.000	24111.000	1.000
221.000	2.000	1.000	1.000	37119.546	0.000	29433.000	39454.000	1.000
222.000	2.000	0.000	2.000	59929.180	0.000	56035.000	10000000000.000	1.000
223.000	9.000	8.000	1.000	5858.635	0.000	0.000	6000.000	1.000
224.000	8.000	7.000	1.000	6764.430	0.000	6283.000	7135.000	1.000
225.000	5.000	4.000	1.000	8825.608	0.000	7539.000	8889.000	1.000
226.000	6.000	5.000	1.000	10093.325	0.000	9524.000	11660.000	1.000
