0,2.19140625,0.5,2.0,0.984375
1,3.83203125,0.35,0.5,0.996094
2,3.41015625,0.75,0.5,0.996094
3,4.2421875,0.15,0.5,1
4,4.38671875,0.2,0.5,0.992188
5,4.24609375,0.65,0.5,0.992188
6,5.17578125,0.45,0.75,0.972656
7,2.84375,0.7,1.0,0.996094
