200.000	2.000	1.000	1.000	4914.124	0.000	0.000	6000.000	1.000
201.000	2.000	1.000	1.000	6807.358	0.000	6283.000	6876.000	1.000
202.000	2.000	1.000	1.000	7782.621	0.000	7250.000	8224.000	1.000
203.000	4.000	2.000	2.000	9336.930	0.000	8765.000	10410.000	1.000
204.000	7.000	3.000	4.000	12096.944	0.000	11292.000	14247.000	1.000
205.000	42.000	2.000	40.000	20664.034	0.000	15292.000	21840.000	1.000
206.000	9.000	3.000	6.000	34634.304	0.000	26118.000	39476.000	1.000
207.000	5.000	0.000	5.000	88780.913	0.000	56035.000	10000000000.000	1.000
208.000	2.000	1.000	1.000	4428.824	0.000	0.000	6000.000	1.000
209.000	3.000	2.000	1.000	6805.828	0.000	6283.000	6876.000	1.000
210.000	3.000	2.000	1.000	7554.532	0.000	7250.000	8224.000	1.000
211.000	5.000	1.000	4.000	8790.503	0.000	8765.000	10410.000	1.000
212.000	5.000	2.000	3.000	11404.150	0.000	11292.000	14247.000	1.000
213.000	3.000	1.000	2.000	19882.883	0.000	15292.000	21840.000	1.000
214.000	40.000	1.000	39.000	27820.536	0.000	26118.000	39476.000	1.000
215.000	8.000	0.000	8.000	63009.282	0.000	56035.000	10000000000.000	1.000
216.000	2.000	1.000	1.000	6712.931	0.000	6283.000	6876.000	1.000
217.000	6.000	4.000	2.000	7765.668	0.000	7250.000	8224.000	1.000
218.000	2.000	1.000	1.000	9309.801	0.000	8765.000	10410.000	1.000
219.000	40.000	0.000	40.000	12025.149	0.000	11292.000	14247.000	1.000
220.000	2.000	1.000	1.000	21041.414	0.000	15292.000	21840.000	1.000
221.000	24.000	2.000	22.000	26716.199	0.000	26118.000	39476.000	1.000
222.000	7.000	0.000	7.000	58245.495	0.000	56035.000	10000000000.000	1.000
223.000	2.000	1.000	1.000	4316.577	0.000	0.000	6000.000	1.000
224.000	3.000	2.000	1.000	6306.348	0.000	6283.000	6876.000	1.000
225.000	2.000	1.000	1.000	7895.783	0.000	7250.000	8224.000	1.000
226.000	6.000	2.000	4.000	10227.828	0.000	8765.000	10410.000	1.000
227.000	1.000	0.000	1.000	13102.865	0.000	11292.000	14247.000	1.000
228.000	1.000	0.000	1.000	18119.111	0.000	15292.000	21840.000	1.000
229.000	3.000	1.000	2.000	34698.136	0.000	26118.000	39476.000	1.000
230.000	54.000	0.000	54.000	63453.527	0.000	56035.000	10000000000.000	1.000
231.000	2.000	1.000	1.000	5302.171	0.000	0.000	6000.000	1.000
232.000	2.000	1.000	1.000	7460.324	0.000	7250.000	8224.000	1.000
233.000	2.000	1.000	1.000	8821.763	0.000	8765.000	10410.000	1.000
234.000	3.000	2.000	1.000	13207.104	0.000	11292.000	14247.000	1.000
235.000	5.000	1.000	4.000	16398.445	0.000	15292.000	21840.000	1.000
236.000	13.000	0.000	13.000	34871.487	0.000	26118.000	39476.000	1.000
237.000	1.000	0.000	1.000	63697.222	0.000	56035.000	10000000000.000	1.000
238.000	2.000	1.000	1.000	4932.937	0.000	0.000	6000.000	1.000
239.000	2.000	1.000	1.000	6827.079	0.000	6283.000	6876.000	1.000
240.000	2.000	1.000	1.000	7415.548	0.000	7250.000	8224.000	1.000
241.000	5.000	3.000	2.000	8800.765	0.000	8765.000	10410.000	1.000
242.000	2.000	1.000	1.000	11371.274	0.000	11292.000	14247.000	1.000
243.000	2.000	1.000	1.000	21056.552	0.000	15292.000	21840.000	1.000
244.000	7.000	0.000	7.000	31314.862	0.000	26118.000	39476.000	1.000
245.000	40.000	0.000	40.000	102678.694	0.000	56035.000	10000000000.000	1.000
246.000	2.000	1.000	1.000	4053.979	0.000	0.000	6000.000	1.000
247.000	3.000	2.000	1.000	6587.092	0.000	6283.000	6876.000	1.000
248.000	2.000	1.000	1.000	9127.193	0.000	8765.000	10410.000	1.000
249.000	4.000	2.000	2.000	14220.534	0.000	11292.000	14247.000	1.000
250.000	7.000	4.000	3.000	19312.571	0.000	15292.000	21840.000	1.000
251.000	3.000	2.000	1.000	27236.618	0.000	26118.000	39476.000	1.000
252.000	40.000	0.000	40.000	77894.262	0.000	56035.000	10000000000.000	1.000
253.000	2.000	1.000	1.000	5752.345	0.000	0.000	6000.000	1.000
254.000	3.000	2.000	1.000	6858.943	0.000	6283.000	6876.000	1.000
255.000	4.000	3.000	1.000	8174.149	0.000	7250.000	8224.000	1.000
256.000	3.000	1.000	2.000	9612.977	0.000	8765.000	10410.000	1.000
257.000	8.000	2.000	6.000	11604.697	0.000	11292.000	14247.000	1.000
258.000	2.000	1.000	1.000	18378.885	0.000	15292.000	21840.000	1.000
259.000	14.000	3.000	11.000	32371.962	0.000	26118.000	39476.000	1.000
260.000	40.000	0.000	40.000	70425.511	0.000	56035.000	10000000000.000	1.000
261.000	2.000	1.000	1.000	4593.782	0.000	0.000	6000.000	1.000
262.000	2.000	1.000	1.000	6607.786	0.000	6283.000	6876.000	1.000
263.000	3.000	2.000	1.000	7372.991	0.000	7250.000	8224.000	1.000
264.000	2.000	1.000	1.000	12335.408	0.000	11292.000	14247.000	1.000
265.000	5.000	1.000	4.000	16502.247	0.000	15292.000	21840.000	1.000
266.000	6.000	2.000	4.000	34127.302	0.000	26118.000	39476.000	1.000
267.000	1.000	0.000	1.000	90087.528	0.000	56035.000	10000000000.000	1.000
268.000	2.000	1.000	1.000	4155.652	0.000	0.000	6000.000	1.000
269.000	2.000	1.000	1.000	6704.390	0.000	6283.000	6876.000	1.000
270.000	2.000	1.000	1.000	7713.967	0.000	7250.000	8224.000	1.000
271.000	6.000	1.000	5.000	10121.101	0.000	8765.000	10410.000	1.000
272.000	2.000	1.000	1.000	11450.038	0.000	11292.000	14247.000	1.000
273.000	39.000	0.000	39.000	19968.492	0.000	15292.000	21840.000	1.000
274.000	50.000	0.000	50.000	27069.179	0.000	26118.000	39476.000	1.000
275.000	1.000	0.000	1.000	169776.447	0.000	56035.000	10000000000.000	1.000
276.000	2.000	1.000	1.000	4488.645	0.000	0.000	6000.000	1.000
277.000	2.000	1.000	1.000	6458.114	0.000	6283.000	6876.000	1.000
278.000	6.000	1.000	5.000	7280.900	0.000	7250.000	8224.000	1.000
279.000	6.000	1.000	5.000	9491.607	0.000	8765.000	10410.000	1.000
280.000	3.000	2.000	1.000	19137.481	0.000	15292.000	21840.000	1.000
281.000	10.000	1.000	9.000	31734.569	0.000	26118.000	39476.000	1.000
282.000	1.000	0.000	1.000	69634.213	0.000	56035.000	10000000000.000	1.000
283.000	2.000	1.000	1.000	4227.206	0.000	0.000	6000.000	1.000
284.000	5.000	3.000	2.000	6838.688	0.000	6283.000	6876.000	1.000
285.000	3.000	2.000	1.000	7259.457	0.000	7250.000	8224.000	1.000
286.000	7.000	2.000	5.000	9062.384	0.000	8765.000	10410.000	1.000
287.000	8.000	2.000	6.000	11318.725	0.000	11292.000	14247.000	1.000
288.000	3.000	2.000	1.000	19444.539	0.000	15292.000	21840.000	1.000
289.000	40.000	2.000	38.000	31803.826	0.000	26118.000	39476.000	1.000
290.000	1.000	0.000	1.000	68656.891	0.000	56035.000	10000000000.000	1.000
291.000	2.000	1.000	1.000	4530.090	0.000	0.000	6000.000	1.000
292.000	4.000	3.000	1.000	6494.263	0.000	6283.000	6876.000	1.000
293.000	2.000	1.000	1.000	7265.484	0.000	7250.000	8224.000	1.000
294.000	2.000	1.000	1.000	9172.792	0.000	8765.000	10410.000	1.000
295.000	12.000	9.000	3.000	11735.252	0.000	11292.000	14247.000	1.000
296.000	5.000	2.000	3.000	30117.203	0.000	26118.000	39476.000	1.000
297.000	1.000	0.000	1.000	202180.514	0.000	56035.000	10000000000.000	1.000
298.000	2.000	1.000	1.000	4511.284	0.000	0.000	6000.000	1.000
299.000	3.000	2.000	1.000	6584.850	0.000	6283.000	6876.000	1.000
300.000	2.000	1.000	1.000	7914.569	0.000	7250.000	8224.000	1.000
301.000	2.000	1.000	1.000	10243.470	0.000	8765.000	10410.000	1.000
302.000	3.000	2.000	1.000	12005.668	0.000	11292.000	14247.000	1.000
303.000	4.000	3.000	1.000	17436.529	0.000	15292.000	21840.000	1.000
304.000	38.000	2.000	36.000	31974.334	0.000	26118.000	39476.000	1.000
305.000	1.000	0.000	1.000	148116.686	0.000	56035.000	10000000000.000	1.000
306.000	2.000	1.000	1.000	4372.655	0.000	0.000	6000.000	1.000
307.000	5.000	3.000	2.000	6692.821	0.000	6283.000	6876.000	1.000
308.000	2.000	1.000	1.000	7522.552	0.000	7250.000	8224.000	1.000
309.000	2.000	1.000	1.000	8835.055	0.000	8765.000	10410.000	1.000
310.000	4.000	2.000	2.000	13205.251	0.000	11292.000	14247.000	1.000
311.000	4.000	2.000	2.000	16560.703	0.000	15292.000	21840.000	1.000
312.000	3.000	0.000	3.000	102238.647	0.000	56035.000	10000000000.000	1.000
313.000	2.000	1.000	1.000	4623.645	0.000	0.000	6000.000	1.000
314.000	2.000	1.000	1.000	6509.277	0.000	6283.000	6876.000	1.000
315.000	39.000	0.000	39.000	7360.760	0.000	7250.000	8224.000	1.000
316.000	8.000	2.000	6.000	9278.206	0.000	8765.000	10410.000	1.000
317.000	4.000	1.000	3.000	11522.883	0.000	11292.000	14247.000	1.000
318.000	5.000	1.000	4.000	16384.483	0.000	15292.000	21840.000	1.000
319.000	6.000	0.000	6.000	34121.952	0.000	26118.000	39476.000	1.000
320.000	1.000	0.000	1.000	77819.426	0.000	56035.000	10000000000.000	1.000
321.000	2.000	1.000	1.000	4007.890	0.000	0.000	6000.000	1.000
322.000	4.000	3.000	1.000	6563.408	0.000	6283.000	6876.000	1.000
323.000	2.000	1.000	1.000	7629.045	0.000	7250.000	8224.000	1.000
324.000	2.000	1.000	1.000	9432.613	0.000	8765.000	10410.000	1.000
325.000	3.000	1.000	2.000	13730.025	0.000	11292.000	14247.000	1.000
326.000	2.000	1.000	1.000	16785.693	0.000	15292.000	21840.000	1.000
327.000	2.000	1.000	1.000	29059.330	0.000	26118.000	39476.000	1.000
328.000	2.000	1.000	1.000	3907.656	0.000	0.000	6000.000	1.000
329.000	2.000	1.000	1.000	6415.079	0.000	6283.000	6876.000	1.000
330.000	4.000	3.000	1.000	8114.107	0.000	7250.000	8224.000	1.000
331.000	3.000	2.000	1.000	8914.540	0.000	8765.000	10410.000	1.000
332.000	19.000	0.000	19.000	12357.773	0.000	11292.000	14247.000	1.000
333.000	7.000	4.000	3.000	16567.241	0.000	15292.000	21840.000	1.000
334.000	4.000	3.000	1.000	36576.921	0.000	26118.000	39476.000	1.000
335.000	1.000	0.000	1.000	149972.608	0.000	56035.000	10000000000.000	1.000
336.000	2.000	1.000	1.000	4221.371	0.000	0.000	6000.000	1.000
337.000	3.000	2.000	1.000	6371.214	0.000	6283.000	6876.000	1.000
338.000	8.000	3.000	5.000	7872.529	0.000	7250.000	8224.000	1.000
339.000	36.000	0.000	36.000	9855.503	0.000	8765.000	10410.000	1.000
340.000	8.000	4.000	4.000	12354.135	0.000	11292.000	14247.000	1.000
341.000	11.000	9.000	2.000	17543.414	0.000	15292.000	21840.000	1.000
342.000	12.000	5.000	7.000	33331.395	0.000	26118.000	39476.000	1.000
343.000	1.000	0.000	1.000	125124.440	0.000	56035.000	10000000000.000	1.000
344.000	4.000	3.000	1.000	6825.006	0.000	6283.000	6876.000	1.000
345.000	2.000	1.000	1.000	8035.965	0.000	7250.000	8224.000	1.000
346.000	2.000	1.000	1.000	9240.617	0.000	8765.000	10410.000	1.000
