200.000	131.000	0.000	129.000	10140.401	0.000	10000.000	20000.000
208.000	163.000	0.000	161.000	10147.640	0.000	10000.000	20000.000
216.000	1.000	0.000	0.000	10465.103	0.000	10000.000	20000.000
224.000	1.000	0.000	0.000	13701.345	0.000	10000.000	20000.000
232.000	1.000	0.000	0.000	10795.571	0.000	10000.000	20000.000
240.000	1.000	0.000	0.000	14532.757	0.000	10000.000	20000.000
248.000	226.000	0.000	224.000	11985.754	0.000	10000.000	20000.000
256.000	471.000	0.000	469.000	12485.219	0.000	10000.000	20000.000
264.000	354.000	0.000	352.000	10302.708	0.000	10000.000	20000.000
272.000	377.000	0.000	375.000	14738.214	0.000	10000.000	20000.000
280.000	230.000	0.000	228.000	10150.479	0.000	10000.000	20000.000
288.000	329.000	0.000	327.000	15281.253	0.000	10000.000	20000.000
296.000	336.000	0.000	334.000	11695.452	0.000	10000.000	20000.000
304.000	210.000	0.000	208.000	10171.377	0.000	10000.000	20000.000
312.000	299.000	0.000	297.000	10281.965	0.000	10000.000	20000.000
320.000	694.000	146.000	544.000	19714.408	0.000	10000.000	20000.000
328.000	404.000	0.000	402.000	10347.303	0.000	10000.000	20000.000
336.000	359.000	0.000	357.000	11254.938	0.000	10000.000	20000.000
344.000	423.000	0.000	421.000	12923.944	0.000	10000.000	20000.000
352.000	256.000	0.000	254.000	10507.408	0.000	10000.000	20000.000
360.000	407.000	0.000	405.000	13146.238	0.000	10000.000	20000.000
368.000	398.000	0.000	396.000	10282.997	0.000	10000.000	20000.000
376.000	400.000	0.000	398.000	10021.592	0.000	10000.000	20000.000
384.000	701.000	194.000	503.000	18379.564	0.000	10000.000	20000.000
392.000	313.000	0.000	311.000	10174.140	0.000	10000.000	20000.000
400.000	427.000	0.000	425.000	17824.426	0.000	10000.000	20000.000
408.000	404.000	0.000	402.000	13312.811	0.000	10000.000	20000.000
416.000	382.000	0.000	380.000	12596.160	0.000	10000.000	20000.000
424.000	257.000	0.000	255.000	10813.872	0.000	10000.000	20000.000
432.000	407.000	0.000	405.000	17195.238	0.000	10000.000	20000.000
440.000	429.000	0.000	427.000	15424.860	0.000	10000.000	20000.000
448.000	737.000	735.000	0.000	19818.283	0.000	10000.000	20000.000
456.000	274.000	0.000	272.000	10244.133	0.000	10000.000	20000.000
464.000	357.000	0.000	355.000	12761.196	0.000	10000.000	20000.000
472.000	420.000	0.000	418.000	10469.916	0.000	10000.000	20000.000
480.000	283.000	0.000	281.000	14602.032	0.000	10000.000	20000.000
488.000	406.000	0.000	404.000	10920.197	0.000	10000.000	20000.000
496.000	449.000	0.000	447.000	15055.477	0.000	10000.000	20000.000
504.000	409.000	0.000	407.000	11104.727	0.000	10000.000	20000.000
512.000	401.000	0.000	399.000	10573.822	0.000	10000.000	20000.000
520.000	488.000	30.000	454.000	18485.207	0.000	10000.000	20000.000
528.000	424.000	0.000	422.000	13534.642	0.000	10000.000	20000.000
536.000	426.000	0.000	424.000	10306.030	0.000	10000.000	20000.000
544.000	454.000	0.000	452.000	11009.183	0.000	10000.000	20000.000
552.000	227.000	0.000	225.000	11367.859	0.000	10000.000	20000.000
560.000	575.000	139.000	432.000	19187.771	0.000	10000.000	20000.000
568.000	385.000	0.000	383.000	12541.370	0.000	10000.000	20000.000
576.000	306.000	0.000	304.000	12013.038	0.000	10000.000	20000.000
584.000	372.000	0.000	370.000	10514.577	0.000	10000.000	20000.000
592.000	409.000	0.000	407.000	10548.971	0.000	10000.000	20000.000
600.000	427.000	0.000	425.000	10948.001	0.000	10000.000	20000.000
608.000	610.000	608.000	0.000	19822.569	0.000	10000.000	20000.000
616.000	363.000	0.000	361.000	10018.681	0.000	10000.000	20000.000
624.000	254.000	0.000	252.000	19405.106	0.000	10000.000	20000.000
632.000	305.000	0.000	303.000	10481.385	0.000	10000.000	20000.000
640.000	423.000	0.000	421.000	10987.719	0.000	10000.000	20000.000
648.000	383.000	0.000	381.000	13803.484	0.000	10000.000	20000.000
656.000	359.000	0.000	357.000	10789.150	0.000	10000.000	20000.000
664.000	386.000	0.000	384.000	10014.792	0.000	10000.000	20000.000
672.000	381.000	0.000	379.000	15561.313	0.000	10000.000	20000.000
680.000	284.000	0.000	282.000	13867.622	0.000	10000.000	20000.000
688.000	253.000	0.000	251.000	15299.107	0.000	10000.000	20000.000
696.000	335.000	0.000	333.000	12273.985	0.000	10000.000	20000.000
704.000	525.000	114.000	407.000	19908.227	0.000	10000.000	20000.000
712.000	433.000	0.000	431.000	11333.716	0.000	10000.000	20000.000
720.000	378.000	0.000	376.000	11118.162	0.000	10000.000	20000.000
728.000	408.000	0.000	406.000	11177.211	0.000	10000.000	20000.000
736.000	336.000	0.000	334.000	10229.541	0.000	10000.000	20000.000
744.000	427.000	0.000	425.000	10615.525	0.000	10000.000	20000.000
752.000	302.000	0.000	300.000	16739.628	0.000	10000.000	20000.000
760.000	426.000	0.000	424.000	16499.120	0.000	10000.000	20000.000
768.000	403.000	0.000	401.000	13159.549	0.000	10000.000	20000.000
776.000	920.000	218.000	697.000	10771.166	0.000	10000.000	20000.000
784.000	405.000	0.000	403.000	10845.119	0.000	10000.000	20000.000
792.000	211.000	0.000	209.000	10664.704	0.000	10000.000	20000.000
800.000	353.000	0.000	351.000	13426.329	0.000	10000.000	20000.000
808.000	410.000	0.000	408.000	10722.917	0.000	10000.000	20000.000
816.000	386.000	0.000	384.000	18835.386	0.000	10000.000	20000.000
824.000	234.000	0.000	232.000	12171.558	0.000	10000.000	20000.000
832.000	399.000	0.000	397.000	10464.380	0.000	10000.000	20000.000
840.000	419.000	0.000	417.000	10387.017	0.000	10000.000	20000.000
848.000	456.000	0.000	454.000	13803.484	0.000	10000.000	20000.000
856.000	234.000	0.000	232.000	11158.912	0.000	10000.000	20000.000
864.000	328.000	0.000	326.000	10454.141	0.000	10000.000	20000.000
872.000	358.000	0.000	356.000	11323.767	0.000	10000.000	20000.000
880.000	458.000	0.000	456.000	13146.188	0.000	10000.000	20000.000
888.000	447.000	0.000	445.000	11411.062	0.000	10000.000	20000.000
896.000	409.000	0.000	407.000	11429.410	0.000	10000.000	20000.000
904.000	377.000	0.000	375.000	10464.852	0.000	10000.000	20000.000
912.000	407.000	0.000	405.000	13583.256	0.000	10000.000	20000.000
920.000	302.000	0.000	300.000	10719.056	0.000	10000.000	20000.000
928.000	262.000	0.000	260.000	12011.257	0.000	10000.000	20000.000
936.000	428.000	0.000	426.000	16219.297	0.000	10000.000	20000.000
944.000	242.000	0.000	240.000	12664.081	0.000	10000.000	20000.000
952.000	451.000	0.000	449.000	13921.332	0.000	10000.000	20000.000
960.000	309.000	0.000	307.000	14357.529	0.000	10000.000	20000.000
968.000	425.000	0.000	423.000	12508.625	0.000	10000.000	20000.000
976.000	359.000	2.000	353.000	17065.072	0.000	10000.000	20000.000
984.000	337.000	0.000	335.000	14654.931	0.000	10000.000	20000.000
992.000	276.000	0.000	274.000	10518.229	0.000	10000.000	20000.000
1000.000	405.000	0.000	403.000	10740.707	0.000	10000.000	20000.000
1008.000	395.000	0.000	393.000	12933.879	0.000	10000.000	20000.000
1016.000	386.000	0.000	384.000	12276.018	0.000	10000.000	20000.000
1024.000	434.000	0.000	432.000	15679.775	0.000	10000.000	20000.000
1032.000	430.000	0.000	428.000	10804.781	0.000	10000.000	20000.000
1040.000	448.000	0.000	446.000	10855.733	0.000	10000.000	20000.000
1048.000	380.000	0.000	378.000	10023.265	0.000	10000.000	20000.000
1056.000	494.000	0.000	492.000	10750.553	0.000	10000.000	20000.000
1064.000	449.000	0.000	447.000	15053.135	0.000	10000.000	20000.000
